file_path,label,length
data\non_scream\718.wav,non_scream,1.544
data\non_scream\719.wav,non_scream,1.5555
data\non_scream\72.wav,non_scream,3.474
data\non_scream\720.wav,non_scream,1.7875
data\non_scream\721.wav,non_scream,2.101
data\non_scream\722.wav,non_scream,1.892
data\non_scream\723.wav,non_scream,2.113
data\non_scream\724.wav,non_scream,1.3
data\non_scream\725.wav,non_scream,1.6135
data\non_scream\726.wav,non_scream,1.9965
data\non_scream\727.wav,non_scream,1.9155
data\non_scream\728.wav,non_scream,1.7875
data\non_scream\729.wav,non_scream,1.7995
data\non_scream\73.wav,non_scream,4.039
data\non_scream\730.wav,non_scream,1.7995
data\non_scream\731.wav,non_scream,2.1475
data\non_scream\732.wav,non_scream,2.0085
data\non_scream\733.wav,non_scream,2.4495
data\non_scream\734.wav,non_scream,1.7995
data\non_scream\735.wav,non_scream,3.541
data\non_scream\736.wav,non_scream,2.4725
data\non_scream\737.wav,non_scream,2.3565
data\non_scream\738.wav,non_scream,1.776
data\non_scream\739.wav,non_scream,1.776
data\non_scream\74.wav,non_scream,0.744
data\non_scream\740.wav,non_scream,0.975
data\non_scream\741.wav,non_scream,1.7065
data\non_scream\742.wav,non_scream,3.9005
data\non_scream\743.wav,non_scream,4.3535
data\non_scream\744.wav,non_scream,5.433
data\non_scream\745.wav,non_scream,5.4565
data\non_scream\746.wav,non_scream,3.796
data\non_scream\747.wav,non_scream,5.3285
data\non_scream\748.wav,non_scream,4.876
data\non_scream\749.wav,non_scream,4.519
data\non_scream\75.wav,non_scream,0.692
data\non_scream\750.wav,non_scream,4.519
data\non_scream\76.wav,non_scream,0.875
data\non_scream\77.wav,non_scream,2.024
data\non_scream\78.wav,non_scream,4.399
data\non_scream\79.wav,non_scream,2.7425
data\non_scream\796.wav,non_scream,1.3815
data\non_scream\797.wav,non_scream,1.5905
data\non_scream\798.wav,non_scream,2.0665
data\non_scream\799.wav,non_scream,1.7875
data\non_scream\8.wav,non_scream,3.459
data\non_scream\80.wav,non_scream,2.8865
data\non_scream\800.wav,non_scream,1.5205
data\non_scream\801.wav,non_scream,1.753
data\non_scream\802.wav,non_scream,1.8225
data\non_scream\803.wav,non_scream,1.741
data\non_scream\804.wav,non_scream,1.9735
data\non_scream\805.wav,non_scream,1.5785
data\non_scream\806.wav,non_scream,1.451
data\non_scream\807.wav,non_scream,1.927
data\non_scream\808.wav,non_scream,1.4625
data\non_scream\809.wav,non_scream,2.136
data\non_scream\81.wav,non_scream,3.3175
data\non_scream\810.wav,non_scream,1.9735
data\non_scream\811.wav,non_scream,1.892
data\non_scream\812.wav,non_scream,1.695
data\non_scream\813.wav,non_scream,1.8575
data\non_scream\814.wav,non_scream,1.7295
data\non_scream\815.wav,non_scream,1.7995
data\non_scream\816.wav,non_scream,1.904
data\non_scream\817.wav,non_scream,1.811
data\non_scream\818.wav,non_scream,1.5205
data\non_scream\819.wav,non_scream,1.602
data\non_scream\82.wav,non_scream,4.934
data\non_scream\820.wav,non_scream,1.4975
data\non_scream\821.wav,non_scream,1.544
data\non_scream\822.wav,non_scream,1.637
data\non_scream\823.wav,non_scream,2.2055
data\non_scream\824.wav,non_scream,1.753
data\non_scream\825.wav,non_scream,1.544
data\non_scream\826.wav,non_scream,1.242
data\non_scream\827.wav,non_scream,1.753
data\non_scream\828.wav,non_scream,1.486
data\non_scream\829.wav,non_scream,1.683
data\non_scream\83.wav,non_scream,3.291
data\non_scream\830.wav,non_scream,1.8225
data\non_scream\831.wav,non_scream,1.927
data\non_scream\832.wav,non_scream,1.9385
data\non_scream\833.wav,non_scream,2.1825
data\non_scream\834.wav,non_scream,1.7645
data\non_scream\835.wav,non_scream,1.544
data\non_scream\836.wav,non_scream,1.9965
data\non_scream\837.wav,non_scream,1.741
data\non_scream\838.wav,non_scream,1.6715
data\non_scream\839.wav,non_scream,1.695
data\non_scream\84.wav,non_scream,1.28
data\non_scream\840.wav,non_scream,1.7645
data\non_scream\841.wav,non_scream,1.8575
data\non_scream\842.wav,non_scream,1.509
data\non_scream\843.wav,non_scream,1.6715
data\non_scream\844.wav,non_scream,1.834
data\non_scream\845.wav,non_scream,1.567
data\non_scream\846.wav,non_scream,1.474
data\non_scream\847.wav,non_scream,1.7065
data\non_scream\848.wav,non_scream,1.9155
data\non_scream\849.wav,non_scream,1.9735
data\non_scream\85.wav,non_scream,2.873
data\non_scream\850.wav,non_scream,2.1475
data\non_scream\851.wav,non_scream,1.1605
data\non_scream\852.wav,non_scream,1.625
data\non_scream\853.wav,non_scream,1.869
data\non_scream\854.wav,non_scream,1.7995
data\non_scream\855.wav,non_scream,1.7875
data\non_scream\856.wav,non_scream,2.0665
data\non_scream\857.wav,non_scream,1.7875
data\non_scream\858.wav,non_scream,1.8575
data\non_scream\859.wav,non_scream,1.8805
data\non_scream\86.wav,non_scream,5.342
data\non_scream\860.wav,non_scream,1.869
data\non_scream\861.wav,non_scream,1.625
data\non_scream\862.wav,non_scream,1.7645
data\non_scream\863.wav,non_scream,1.544
data\non_scream\864.wav,non_scream,1.6485
data\non_scream\865.wav,non_scream,1.486
data\non_scream\866.wav,non_scream,1.869
data\non_scream\867.wav,non_scream,1.4975
data\non_scream\868.wav,non_scream,2.136
data\non_scream\869.wav,non_scream,1.6485
data\non_scream\87.wav,non_scream,4.715
data\non_scream\870.wav,non_scream,1.567
data\non_scream\871.wav,non_scream,1.5905
data\non_scream\872.wav,non_scream,1.9965
data\non_scream\873.wav,non_scream,1.602
data\non_scream\874.wav,non_scream,1.892
data\non_scream\875.wav,non_scream,1.4975
data\non_scream\876.wav,non_scream,1.9735
data\non_scream\877.wav,non_scream,1.962
data\non_scream\878.wav,non_scream,1.8225
data\non_scream\879.wav,non_scream,1.5555
data\non_scream\88.wav,non_scream,4.2055
data\non_scream\880.wav,non_scream,1.753
data\non_scream\881.wav,non_scream,1.625
data\non_scream\882.wav,non_scream,1.7645
data\non_scream\883.wav,non_scream,1.7295
data\non_scream\884.wav,non_scream,1.7995
data\non_scream\885.wav,non_scream,1.695
data\non_scream\886.wav,non_scream,1.8805
data\non_scream\887.wav,non_scream,1.985
data\non_scream\888.wav,non_scream,1.683
data\non_scream\889.wav,non_scream,2.113
data\non_scream\89.wav,non_scream,5.2895
data\non_scream\890.wav,non_scream,1.7065
data\non_scream\891.wav,non_scream,1.6485
data\non_scream\892.wav,non_scream,1.5785
data\non_scream\893.wav,non_scream,1.695
data\non_scream\894.wav,non_scream,1.776
data\non_scream\895.wav,non_scream,1.927
data\non_scream\896.wav,non_scream,1.776
data\non_scream\897.wav,non_scream,1.683
data\non_scream\898.wav,non_scream,1.126
data\non_scream\899.wav,non_scream,1.9735
data\non_scream\9.wav,non_scream,2.0395
data\non_scream\90.wav,non_scream,2.771
data\non_scream\900.wav,non_scream,1.9155
data\non_scream\901.wav,non_scream,1.637
data\non_scream\902.wav,non_scream,1.811
data\non_scream\903.wav,non_scream,1.5785
data\non_scream\904.wav,non_scream,1.811
data\non_scream\905.wav,non_scream,1.695
data\non_scream\906.wav,non_scream,1.6715
data\non_scream\907.wav,non_scream,1.95
data\non_scream\908.wav,non_scream,1.869
data\non_scream\909.wav,non_scream,1.7065
data\non_scream\91.wav,non_scream,2.56
data\non_scream\910.wav,non_scream,2.2175
data\non_scream\911.wav,non_scream,1.741
data\non_scream\912.wav,non_scream,1.985
data\non_scream\913.wav,non_scream,1.625
data\non_scream\914.wav,non_scream,1.7995
data\non_scream\915.wav,non_scream,1.544
data\non_scream\916.wav,non_scream,1.869
data\non_scream\917.wav,non_scream,1.7065
data\non_scream\918.wav,non_scream,1.486
data\non_scream\919.wav,non_scream,1.834
data\non_scream\92.wav,non_scream,2.56
data\non_scream\920.wav,non_scream,1.8225
data\non_scream\921.wav,non_scream,2.2755
data\non_scream\922.wav,non_scream,1.5905
data\non_scream\923.wav,non_scream,1.6485
data\non_scream\924.wav,non_scream,1.486
data\non_scream\925.wav,non_scream,1.5785
data\non_scream\926.wav,non_scream,1.811
data\non_scream\927.wav,non_scream,1.753
data\non_scream\928.wav,non_scream,1.3815
data\non_scream\929.wav,non_scream,1.695
data\non_scream\93.wav,non_scream,4.0295
data\non_scream\930.wav,non_scream,1.8575
data\non_scream\931.wav,non_scream,1.486
data\non_scream\932.wav,non_scream,1.7645
data\non_scream\933.wav,non_scream,1.892
data\non_scream\934.wav,non_scream,1.962
data\non_scream\935.wav,non_scream,1.869
data\non_scream\936.wav,non_scream,2.496
data\non_scream\937.wav,non_scream,1.7875
data\non_scream\938.wav,non_scream,1.95
data\non_scream\939.wav,non_scream,1.741
data\non_scream\94.wav,non_scream,3.7845
data\non_scream\940.wav,non_scream,2.0895
data\non_scream\941.wav,non_scream,1.962
data\non_scream\942.wav,non_scream,1.985
data\non_scream\943.wav,non_scream,1.95
data\non_scream\944.wav,non_scream,1.66
data\non_scream\945.wav,non_scream,1.637
data\non_scream\946.wav,non_scream,1.9965
data\non_scream\947.wav,non_scream,1.5205
data\non_scream\948.wav,non_scream,1.8225
data\non_scream\949.wav,non_scream,1.8455
data\non_scream\95.wav,non_scream,4.6105
data\non_scream\950.wav,non_scream,2.1825
data\non_scream\951.wav,non_scream,1.776
data\non_scream\952.wav,non_scream,1.695
data\non_scream\953.wav,non_scream,2.02
data\non_scream\954.wav,non_scream,1.7065
data\non_scream\955.wav,non_scream,1.834
data\non_scream\956.wav,non_scream,1.927
data\non_scream\957.wav,non_scream,1.7295
data\non_scream\958.wav,non_scream,1.6485
data\non_scream\959.wav,non_scream,1.509
data\non_scream\96.wav,non_scream,4.362
data\non_scream\960.wav,non_scream,1.753
data\non_scream\961.wav,non_scream,1.95
data\non_scream\962.wav,non_scream,1.7065
data\non_scream\963.wav,non_scream,1.602
data\non_scream\964.wav,non_scream,1.7645
data\non_scream\965.wav,non_scream,2.2175
data\non_scream\966.wav,non_scream,1.5905
data\non_scream\967.wav,non_scream,1.6715
data\non_scream\968.wav,non_scream,1.486
data\non_scream\969.wav,non_scream,1.2535
data\non_scream\97.wav,non_scream,3.91
data\non_scream\970.wav,non_scream,1.753
data\non_scream\971.wav,non_scream,1.66
data\non_scream\972.wav,non_scream,1.7295
data\non_scream\973.wav,non_scream,1.7875
data\non_scream\974.wav,non_scream,1.4625
data\non_scream\975.wav,non_scream,1.892
data\non_scream\976.wav,non_scream,1.7995
data\non_scream\977.wav,non_scream,1.7875
data\non_scream\978.wav,non_scream,1.7875
data\non_scream\979.wav,non_scream,1.962
data\non_scream\98.wav,non_scream,2.0505
data\non_scream\980.wav,non_scream,1.8805
data\non_scream\981.wav,non_scream,1.8575
data\non_scream\982.wav,non_scream,1.5325
data\non_scream\983.wav,non_scream,1.9385
data\non_scream\984.wav,non_scream,2.2635
data\non_scream\985.wav,non_scream,1.892
data\non_scream\986.wav,non_scream,1.892
data\non_scream\987.wav,non_scream,1.9385
data\non_scream\988.wav,non_scream,1.7295
data\non_scream\989.wav,non_scream,2.1475
data\non_scream\99.wav,non_scream,4.0225
data\non_scream\990.wav,non_scream,1.5785
data\non_scream\991.wav,non_scream,1.602
data\non_scream\992.wav,non_scream,1.811
data\non_scream\993.wav,non_scream,1.811
data\non_scream\994.wav,non_scream,1.695
data\non_scream\995.wav,non_scream,1.9965
data\non_scream\996.wav,non_scream,1.4975
data\non_scream\997.wav,non_scream,1.811
data\non_scream\998.wav,non_scream,1.741
data\non_scream\999.wav,non_scream,1.741
data\scream\1.wav,scream,1.188
data\scream\10.wav,scream,3.34
data\scream\100.wav,scream,1.683
data\scream\1000.wav,scream,2.304
data\scream\1001.wav,scream,1.512
data\scream\1002.wav,scream,1.44
data\scream\1003.wav,scream,1.2
data\scream\1004.wav,scream,1.032
data\scream\1005.wav,scream,1.152
data\scream\1006.wav,scream,1.728
data\scream\1007.wav,scream,1.32
data\scream\1008.wav,scream,1.128
data\scream\101.wav,scream,4.586
data\scream\1010.wav,scream,1.152
data\scream\1011.wav,scream,1.152
data\scream\1012.wav,scream,0.936
data\scream\1013.wav,scream,1.128
data\scream\1014.wav,scream,1.32
data\scream\1015.wav,scream,1.776
data\scream\1016.wav,scream,1.512
data\scream\1017.wav,scream,1.176
data\scream\1018.wav,scream,1.44
data\scream\1019.wav,scream,1.656
data\scream\102.wav,scream,3.986
data\scream\1020.wav,scream,0.96
data\scream\1021.wav,scream,1.32
data\scream\1022.wav,scream,0.96
data\scream\1023.wav,scream,1.128
data\scream\1024.wav,scream,1.872
data\scream\1025.wav,scream,1.92
data\scream\1026.wav,scream,1.728
data\scream\1027.wav,scream,1.368
data\scream\1028.wav,scream,1.392
data\scream\1029.wav,scream,1.32
data\scream\103.wav,scream,1.946
data\scream\1030.wav,scream,1.632
data\scream\1031.wav,scream,1.344
data\scream\1032.wav,scream,1.368
data\scream\1033.wav,scream,2.304
data\scream\1034.wav,scream,1.984
data\scream\1035.wav,scream,1.535
data\scream\1036.wav,scream,2.261
data\scream\1037.wav,scream,1.877
data\scream\1038.wav,scream,1.749
data\scream\1039.wav,scream,1.962
data\scream\104.wav,scream,1.386
data\scream\1040.wav,scream,1.344
data\scream\1041.wav,scream,1.941
data\scream\1042.wav,scream,1.258
data\scream\1043.wav,scream,2.048
data\scream\1044.wav,scream,1.941
data\scream\1045.wav,scream,1.813
data\scream\1046.wav,scream,1.258
data\scream\1047.wav,scream,2.218
data\scream\1048.wav,scream,2.304
data\scream\1049.wav,scream,2.709
data\scream\105.wav,scream,4.566
data\scream\1050.wav,scream,2.815
data\scream\1051.wav,scream,2.645
data\scream\1052.wav,scream,2.538
data\scream\1053.wav,scream,1.344
data\scream\1054.wav,scream,1.024
data\scream\1055.wav,scream,2.432
data\scream\1056.wav,scream,2.602
data\scream\1057.wav,scream,2.112
data\scream\1058.wav,scream,2.026
data\scream\1059.wav,scream,1.855
data\scream\106.wav,scream,3.106
data\scream\1060.wav,scream,1.472
data\scream\1061.wav,scream,1.578
data\scream\1062.wav,scream,2.133
data\scream\1063.wav,scream,1.77
data\scream\1064.wav,scream,1.215
data\scream\1065.wav,scream,1.344
data\scream\1066.wav,scream,1.578
data\scream\1067.wav,scream,1.728
data\scream\1068.wav,scream,2.048
data\scream\1069.wav,scream,1.472
data\scream\107.wav,scream,2.946
data\scream\1070.wav,scream,1.429
data\scream\1071.wav,scream,1.792
data\scream\1072.wav,scream,1.535
data\scream\1073.wav,scream,2.688
data\scream\1074.wav,scream,5.077
data\scream\1075.wav,scream,0.662
data\scream\1076.wav,scream,3.273
data\scream\1077.wav,scream,3.25
data\scream\1078.wav,scream,0.52
data\scream\1079.wav,scream,2.422
data\scream\108.wav,scream,1.186
data\scream\1080.wav,scream,2.671
data\scream\1081.wav,scream,2.183
data\scream\1082.wav,scream,2.019
data\scream\1083.wav,scream,6.684
data\scream\1084.wav,scream,2.49
data\scream\1085.wav,scream,2.011
data\scream\1086.wav,scream,2.336
data\scream\1087.wav,scream,2.08
data\scream\1088.wav,scream,2.2
data\scream\1089.wav,scream,2.3
data\scream\109.wav,scream,1.606
data\scream\1090.wav,scream,2.31
data\scream\1091.wav,scream,5.096
data\scream\1092.wav,scream,0.499
data\scream\1093.wav,scream,2.391
data\scream\1094.wav,scream,2.8
data\scream\1095.wav,scream,2.61
data\scream\1096.wav,scream,2.702
data\scream\1097.wav,scream,2.98
data\scream\1098.wav,scream,2.24
data\scream\1099.wav,scream,2.539
data\scream\11.wav,scream,5.58
data\scream\110.wav,scream,2.646
data\scream\1100.wav,scream,2.417
data\scream\1101.wav,scream,2.51
data\scream\1102.wav,scream,3.01
data\scream\1103.wav,scream,2.432
data\scream\1104.wav,scream,2.34
data\scream\1105.wav,scream,2.13
data\scream\1106.wav,scream,2.346
data\scream\1107.wav,scream,3.58
data\scream\1108.wav,scream,2.82
data\scream\1109.wav,scream,2.14
data\scream\111.wav,scream,2.526
data\scream\1110.wav,scream,2.763
data\scream\1111.wav,scream,2.58
data\scream\1112.wav,scream,2.803
data\scream\1113.wav,scream,2.4
data\scream\1114.wav,scream,3.2
data\scream\1115.wav,scream,2.529
data\scream\1116.wav,scream,3.0
data\scream\1117.wav,scream,2.48
data\scream\1118.wav,scream,2.0
data\scream\1119.wav,scream,2.0
data\scream\112.wav,scream,2.466
data\scream\1120.wav,scream,1.92
data\scream\1121.wav,scream,2.1
data\scream\1122.wav,scream,2.14
data\scream\1123.wav,scream,2.285
data\scream\1124.wav,scream,2.93
data\scream\1125.wav,scream,2.6
data\scream\1126.wav,scream,3.968
data\scream\1127.wav,scream,1.941
data\scream\1128.wav,scream,1.933
data\scream\1129.wav,scream,5.596
data\scream\113.wav,scream,2.366
data\scream\1130.wav,scream,4.852
data\scream\1131.wav,scream,4.852
data\scream\1132.wav,scream,6.199
data\scream\1133.wav,scream,3.293
data\scream\1134.wav,scream,5.363
data\scream\1135.wav,scream,4.368
data\scream\1136.wav,scream,3.0
data\scream\1137.wav,scream,1.974
data\scream\1138.wav,scream,1.475
data\scream\1139.wav,scream,1.353
data\scream\114.wav,scream,2.026
data\scream\1140.wav,scream,5.744
data\scream\1141.wav,scream,1.468
data\scream\1142.wav,scream,3.39
data\scream\1143.wav,scream,2.438
data\scream\1144.wav,scream,2.208
data\scream\1145.wav,scream,2.664
data\scream\1146.wav,scream,1.728
data\scream\1147.wav,scream,2.208
data\scream\1148.wav,scream,2.808
data\scream\1149.wav,scream,2.496
data\scream\115.wav,scream,3.366
data\scream\1150.wav,scream,2.256
data\scream\1151.wav,scream,2.424
data\scream\1152.wav,scream,2.568
data\scream\1153.wav,scream,2.904
data\scream\1154.wav,scream,1.353
data\scream\1155.wav,scream,7.013
data\scream\1156.wav,scream,4.272
data\scream\1157.wav,scream,3.456
data\scream\1158.wav,scream,2.487
data\scream\1159.wav,scream,4.858
data\scream\116.wav,scream,5.306
data\scream\1160.wav,scream,5.407
data\scream\1161.wav,scream,4.048
data\scream\1162.wav,scream,3.578
data\scream\1163.wav,scream,4.44
data\scream\1164.wav,scream,4.284
data\scream\1165.wav,scream,5.146
data\scream\1166.wav,scream,4.231
data\scream\1167.wav,scream,4.362
data\scream\1168.wav,scream,4.362
data\scream\1169.wav,scream,4.858
data\scream\117.wav,scream,3.546
data\scream\1170.wav,scream,3.526
data\scream\1171.wav,scream,3.578
data\scream\1172.wav,scream,3.134
data\scream\1173.wav,scream,3.082
data\scream\1174.wav,scream,3.578
data\scream\1175.wav,scream,5.015
data\scream\1176.wav,scream,3.813
data\scream\1177.wav,scream,4.519
data\scream\1178.wav,scream,5.955
data\scream\1179.wav,scream,6.06
data\scream\118.wav,scream,3.086
data\scream\1180.wav,scream,5.746
data\scream\1181.wav,scream,3.604
data\scream\1182.wav,scream,4.754
data\scream\1183.wav,scream,4.414
data\scream\1184.wav,scream,3.709
data\scream\1185.wav,scream,3.604
data\scream\1186.wav,scream,4.519
data\scream\1187.wav,scream,3.5
data\scream\1188.wav,scream,4.231
data\scream\1189.wav,scream,5.381
data\scream\119.wav,scream,4.786
data\scream\1190.wav,scream,3.108
data\scream\1191.wav,scream,3.265
data\scream\1192.wav,scream,3.813
data\scream\1193.wav,scream,3.657
data\scream\1194.wav,scream,3.422
data\scream\1195.wav,scream,3.317
data\scream\1196.wav,scream,4.414
data\scream\1197.wav,scream,3.604
data\scream\1198.wav,scream,4.048
data\scream\1199.wav,scream,3.317
data\scream\12.wav,scream,4.74
data\scream\120.wav,scream,3.946
data\scream\1200.wav,scream,3.918
data\scream\1201.wav,scream,3.866
data\scream\1202.wav,scream,3.134
data\scream\1203.wav,scream,4.493
data\scream\1204.wav,scream,4.884
data\scream\1205.wav,scream,5.093
data\scream\1206.wav,scream,4.911
data\scream\1207.wav,scream,4.911
data\scream\1208.wav,scream,4.31
data\scream\1209.wav,scream,3.5
data\scream\121.wav,scream,2.306
data\scream\1210.wav,scream,3.16
data\scream\1211.wav,scream,3.16
data\scream\1212.wav,scream,4.048
data\scream\1213.wav,scream,4.754
data\scream\1214.wav,scream,4.623
data\scream\1215.wav,scream,3.787
data\scream\1216.wav,scream,4.022
data\scream\1217.wav,scream,3.996
data\scream\1218.wav,scream,3.735
data\scream\1219.wav,scream,3.082
data\scream\122.wav,scream,1.746
data\scream\1220.wav,scream,4.362
data\scream\1221.wav,scream,3.474
data\scream\1222.wav,scream,3.683
data\scream\1223.wav,scream,3.03
data\scream\1224.wav,scream,4.545
data\scream\1225.wav,scream,3.239
data\scream\1226.wav,scream,3.474
data\scream\1227.wav,scream,3.03
data\scream\1228.wav,scream,3.082
data\scream\1229.wav,scream,3.134
data\scream\123.wav,scream,1.706
data\scream\1230.wav,scream,2.613
data\scream\1231.wav,scream,3.663
data\scream\1232.wav,scream,3.738
data\scream\1233.wav,scream,3.288
data\scream\1234.wav,scream,4.138
data\scream\1235.wav,scream,3.128
data\scream\1236.wav,scream,3.028
data\scream\1237.wav,scream,3.81
data\scream\1238.wav,scream,2.482
data\scream\1239.wav,scream,3.432
data\scream\124.wav,scream,1.666
data\scream\1240.wav,scream,3.232
data\scream\1241.wav,scream,3.61
data\scream\1242.wav,scream,4.11
data\scream\1243.wav,scream,3.56
data\scream\1244.wav,scream,4.01
data\scream\1245.wav,scream,3.36
data\scream\1246.wav,scream,4.636
data\scream\1247.wav,scream,3.836
data\scream\1248.wav,scream,3.636
data\scream\1249.wav,scream,4.216
data\scream\125.wav,scream,3.226
data\scream\1250.wav,scream,3.373
data\scream\1251.wav,scream,4.023
data\scream\1252.wav,scream,4.372
data\scream\1253.wav,scream,3.722
data\scream\1254.wav,scream,2.327
data\scream\1255.wav,scream,2.527
data\scream\1256.wav,scream,4.277
data\scream\1257.wav,scream,3.681
data\scream\1258.wav,scream,4.781
data\scream\1259.wav,scream,5.081
data\scream\126.wav,scream,1.436
data\scream\1260.wav,scream,1.113
data\scream\1261.wav,scream,3.11
data\scream\1262.wav,scream,3.43
data\scream\1263.wav,scream,4.08
data\scream\1264.wav,scream,3.744
data\scream\1265.wav,scream,3.494
data\scream\1266.wav,scream,3.044
data\scream\1267.wav,scream,3.25
data\scream\1268.wav,scream,3.67
data\scream\1269.wav,scream,3.25
data\scream\127.wav,scream,2.066
data\scream\1270.wav,scream,3.6
data\scream\1271.wav,scream,3.74
data\scream\1272.wav,scream,4.09
data\scream\1273.wav,scream,4.23
data\scream\1274.wav,scream,5.56
data\scream\1275.wav,scream,5.0
data\scream\1276.wav,scream,3.25
data\scream\1277.wav,scream,3.46
data\scream\1278.wav,scream,5.14
data\scream\1279.wav,scream,4.44
data\scream\128.wav,scream,1.381
data\scream\1280.wav,scream,3.25
data\scream\1281.wav,scream,3.74
data\scream\1282.wav,scream,3.14
data\scream\1283.wav,scream,3.34
data\scream\1284.wav,scream,3.791
data\scream\1285.wav,scream,3.791
data\scream\1286.wav,scream,3.511
data\scream\1287.wav,scream,3.861
data\scream\1288.wav,scream,3.371
data\scream\1289.wav,scream,3.581
data\scream\129.wav,scream,3.426
data\scream\1290.wav,scream,3.15
data\scream\1291.wav,scream,2.6
data\scream\1292.wav,scream,2.25
data\scream\1293.wav,scream,3.074
data\scream\1294.wav,scream,2.66
data\scream\1295.wav,scream,2.474
data\scream\1296.wav,scream,3.429
data\scream\1297.wav,scream,3.829
data\scream\1298.wav,scream,3.029
data\scream\1299.wav,scream,3.429
data\scream\13.wav,scream,3.5
data\scream\130.wav,scream,4.126
data\scream\1300.wav,scream,3.029
data\scream\1301.wav,scream,3.629
data\scream\1302.wav,scream,3.178
data\scream\1303.wav,scream,2.507
data\scream\1304.wav,scream,2.507
data\scream\1305.wav,scream,3.502
data\scream\1306.wav,scream,3.15
data\scream\1307.wav,scream,3.1
data\scream\1308.wav,scream,2.431
data\scream\1309.wav,scream,3.059
data\scream\131.wav,scream,4.086
data\scream\1310.wav,scream,4.24
data\scream\1311.wav,scream,4.0
data\scream\1312.wav,scream,3.25
data\scream\1313.wav,scream,4.877
data\scream\1314.wav,scream,0.981
data\scream\1315.wav,scream,3.482
data\scream\1316.wav,scream,1.648
data\scream\1317.wav,scream,3.366
data\scream\1318.wav,scream,3.227
data\scream\1319.wav,scream,3.575
data\scream\132.wav,scream,2.286
data\scream\1320.wav,scream,2.972
data\scream\1321.wav,scream,3.041
data\scream\1322.wav,scream,4.063
data\scream\1323.wav,scream,2.739
data\scream\1324.wav,scream,3.134
data\scream\1325.wav,scream,3.065
data\scream\1326.wav,scream,3.552
data\scream\1327.wav,scream,3.436
data\scream\1328.wav,scream,2.809
data\scream\1329.wav,scream,3.575
data\scream\133.wav,scream,1.946
data\scream\1330.wav,scream,3.041
data\scream\1331.wav,scream,2.809
data\scream\1332.wav,scream,3.575
data\scream\1333.wav,scream,4.342
data\scream\1334.wav,scream,2.623
data\scream\1335.wav,scream,3.459
data\scream\1336.wav,scream,3.552
data\scream\1337.wav,scream,3.134
data\scream\1338.wav,scream,2.856
data\scream\1339.wav,scream,3.831
data\scream\134.wav,scream,2.646
data\scream\1340.wav,scream,3.413
data\scream\1341.wav,scream,3.065
data\scream\1342.wav,scream,3.506
data\scream\1343.wav,scream,2.948
data\scream\1344.wav,scream,2.438
data\scream\1345.wav,scream,2.879
data\scream\1346.wav,scream,2.623
data\scream\1347.wav,scream,2.972
data\scream\1348.wav,scream,3.204
data\scream\1349.wav,scream,2.948
data\scream\135.wav,scream,1.566
data\scream\1350.wav,scream,3.691
data\scream\1351.wav,scream,3.575
data\scream\1352.wav,scream,3.297
data\scream\1353.wav,scream,3.599
data\scream\1354.wav,scream,2.623
data\scream\1355.wav,scream,3.599
data\scream\1356.wav,scream,3.204
data\scream\1357.wav,scream,3.482
data\scream\1358.wav,scream,4.69
data\scream\1359.wav,scream,3.134
data\scream\136.wav,scream,3.186
data\scream\1360.wav,scream,3.784
data\scream\1361.wav,scream,3.506
data\scream\1362.wav,scream,3.088
data\scream\1363.wav,scream,3.297
data\scream\1364.wav,scream,2.832
data\scream\1365.wav,scream,3.459
data\scream\1366.wav,scream,3.366
data\scream\1367.wav,scream,3.575
data\scream\1368.wav,scream,3.575
data\scream\1369.wav,scream,3.552
data\scream\137.wav,scream,1.386
data\scream\1370.wav,scream,3.645
data\scream\1371.wav,scream,3.274
data\scream\1372.wav,scream,3.575
data\scream\1373.wav,scream,2.925
data\scream\1374.wav,scream,2.879
data\scream\1375.wav,scream,3.506
data\scream\1376.wav,scream,3.831
data\scream\1377.wav,scream,2.809
data\scream\1378.wav,scream,2.345
data\scream\1379.wav,scream,2.554
data\scream\138.wav,scream,2.714
data\scream\1380.wav,scream,2.809
data\scream\1381.wav,scream,3.181
data\scream\1382.wav,scream,3.784
data\scream\1383.wav,scream,3.088
data\scream\1384.wav,scream,2.693
data\scream\1385.wav,scream,3.39
data\scream\1386.wav,scream,2.856
data\scream\1387.wav,scream,2.647
data\scream\1388.wav,scream,3.134
data\scream\1389.wav,scream,3.25
data\scream\139.wav,scream,4.146
data\scream\1390.wav,scream,1.88
data\scream\1391.wav,scream,3.459
data\scream\1392.wav,scream,3.39
data\scream\1393.wav,scream,3.575
data\scream\1394.wav,scream,3.39
data\scream\1395.wav,scream,3.134
data\scream\1396.wav,scream,2.623
data\scream\1397.wav,scream,3.065
data\scream\1398.wav,scream,3.552
data\scream\1399.wav,scream,3.622
data\scream\14.wav,scream,3.95
data\scream\140.wav,scream,2.046
data\scream\1400.wav,scream,3.227
data\scream\1401.wav,scream,3.111
data\scream\1402.wav,scream,2.693
data\scream\1403.wav,scream,3.157
data\scream\1404.wav,scream,2.902
data\scream\1405.wav,scream,2.948
data\scream\1406.wav,scream,2.623
data\scream\1407.wav,scream,2.995
data\scream\1408.wav,scream,3.784
data\scream\1409.wav,scream,3.32
data\scream\141.wav,scream,1.306
data\scream\1410.wav,scream,3.854
data\scream\1411.wav,scream,3.018
data\scream\1412.wav,scream,3.25
data\scream\1413.wav,scream,3.32
